122,924558
-267,503737
77,701204
-213,989434
-33,096015
50,567191
-148,41557
-217,004324
249,549951
261,609513
162,871855
-188,362866
-168,766079
-183,086808
-76,811925
-275,040963
247,288784
-496,6354
-430,307813
-363,226504
-243,384614
-70,782144
343,011551
-173,288415
-168,766079
-441,613652
-30,834847
-359,457891
433,45826
478,681615
-244,892059
-217,004324
-90,378931
-232,078776
-448,397155
-416,740807
21,925733
3,082669
-144,646957
-67,767254
-153,691628
-281,824466
-305,943588
-431,061536
220,154771
1,575223
-251,675563
103,327771
324,922209
344,518996
-118,266666
-367,74884
47,552301
-163,490021
-167,258634
-151,43046
-388,099349
-193,638924
-82,841705
-313,480814
-334,585046
-483,822116
47,552301
-71,535867
-228,310163
-201,17615
-125,803892
-103,192215
-247,153227
-442,367375
154,580907
35,492739
-61,737473
52,074636
144,02879
-20,282731
-79,826815
150,058571
99,559158
-108,468273
159,856965
-542,612477
-261,473956
-563,71671
-347,39833
-189,116589
-133,341118
-324,03293
-102,438492
62,626752
-25,558789
-434,076426
-339,107382
165,133023
-146,154402
-38,372073
-63,244918
-140,878344
-361,719059
394,264686
-51,185357
-192,131479
-260,720234
9,866172
-370,76373
-177,81075
-213,989434
327,183377
59,611862
-27,066235
-89,625209
203,572874
-144,646957
-362,472782
-421,263143
-608,940064
-10,484338
186,237255
135,737842
-304,436143
-11,991783
-74,550757
174,177694
275,176519
197,543093
-17,267841
147,043681
-406,942414
-122,789002
9,112449
-379,808401
-108,468273
155,334629
-170,273524
475,666724
-542,612477
-199,668705
-121,281557
-0,685944
75,440036
-119,020389
420,644976
-180,071918
300,049364
9,112449
-224,54155
474,913002
471,898112
191,513313
-536,582697
272,915351
-88,871486
226,184551
21,925733
116,141055
75,440036
129,708061
-73,043312
-207,205931
-136,356008
-247,153227
-176,303305
-132,587395
320,399874
-392,621685
-49,677912
-408,449859
-156,706518
-54,95397
94,2831
9,866172
-50,431634
121,417113
296,280751
116,894778
344,518996
350,548777
12,881062
-3,700835
61,87303
388,234906
521,643802
-229,817608
-7,469448
-378,300956
223,923384
315,123816
104,081494
159,103242
-152,937905
-345,890885
-119,020389
-102,438492
55,843249
113,126165
110,864997
-97,916157
-89,625209
-184,594253
-87,364041
253,318564
-33,096015
-65,506086
195,281926
-183,840531
-178,564473
-275,794685
-543,3662
301,556809
-17,267841
-318,756872
-188,362866
46,798578
578,172995
-507,941239
205,834042
-38,372073
21,17201
-166,504911
-188,362866
287,23608
-742,34896
-459,702994
-107,71455
86,745875
236,736667
104,835216
290,25097
-171,027247
-336,092491
-162,736299
-210,220821
-78,31937
-220,019214
254,072287
-370,76373
-239,616001
-40,633241
-88,871486
-121,281557
257,8409
-54,200247
-4,454557
-90,378931
-143,893234
-53,446525
36,246462
-119,020389
-252,429285
-449,150878
-460,456717
-316,495704
-505,680071
-142,385789
-81,33426
-105,453383
-109,221996
-346,644607
-201,17615
-128,06506
-492,866787
199,804261
-211,728266
-289,361692
-275,040963
-223,034105
-478,546058
-370,010007
-558,440652
-62,491196
-248,660672
-397,897743
-501,911458
-25,558789
-377,547233
-645,872471
-147,661847
-78,31937
-215,496879
-254,690453
-442,367375
-412,218472
-449,9046
1,575223
150,812294
-112,236886
-201,17615
-350,41322
-164,243744
-517,739632
-578,037439
-525,276858
-443,87482
-881,033915
-639,84269
-646,626193
-382,823291
-656,424587
-627,783129
-386,591904
-179,318195
-682,804877
-341,368549
-484,575839
-464,979052
-509,448684
-319,510595
-801,893044
-493,62051
-539,597587
61,119307
-91,132654
-326,294098
-728,028232
-255,444176
-204,19104
-425,031755
-354,935556
-128,06506
-425,031755
-645,872471
-1039,315656
-174,79586
-319,510595
-206,452208
-433,322704
-442,367375
-139,370899
-743,102683
-415,233362
-763,453193
-450,658323
-69,274699
-76,058202
116,141055
-464,225329
-417,49453
-865,959463
-694,110716
-318,003149
-822,243554
-436,337594
-759,68458
-483,068394
208,848932
-299,913808
-51,93908
-286,346801
-324,03293
-11,23806
-172,534692
-281,070743
-607,432619
-467,993942
-967,712011
-597,634226
-673,760206
490,741176
-253,183008
-418,248252
134,230397
-368,502562
-66,259809
-229,817608
-295,391472
-142,385789
-412,218472
-270,518627
-233,586221
-256,197898
-370,76373
-669,991593
-642,103858
-458,949271
70,9177
-112,990608
76,947481
-477,038613
-746,117573
-135,602286
-578,037439
-544,119923
-164,997466
-158,213963
-142,385789
-51,185357
-3,700835
-183,840531
-664,715535
-250,92184
-183,840531
-804,907934
-437,091317
-333,077601
-183,840531
-259,212788
-180,82564
-324,03293
-501,157736
-542,612477
-318,003149
-492,113065
-243,384614
-301,421253
-565,977877
-279,563298
-163,490021
-409,203581
-262,981401
-190,624034
-175,549582
-352,674388
-102,438492
-161,982576
-84,34915
-336,092491
-412,218472
-733,30429
-253,93673
-141,632066
-217,004324
-360,965336
-508,694962
-541,105032
-397,897743
-318,756872
-409,203581
-146,154402
-57,215138
-250,92184
-184,594253
-550,903426
-346,644607
-324,786653
-163,490021
-415,987084
-421,263143
-425,785478
-180,82564
-664,715535
-266,750014
-933,794495
-412,218472
-765,71436
-562,962987
-189,870311
206,587764
344,518996
-545,627368
-385,084459
-480,053504
-649,641083
-701,647941
-70,782144
-128,06506
-358,704169
-149,169292
-86,610318
-1100,367185
-467,24022
-277,30213
-453,673213
-508,694962
-296,145195
-244,892059
-203,437318
-314,234537
-152,184182
-33,096015
-603,664006
-471,762555
-293,884027
-193,638924
-135,602286
-223,034105
352,056222
-456,688104
-429,554091
-637,581522
-103,945937
-637,581522
-596,880503
-401,666356
-706,923999
-713,707503
-484,575839
-281,070743
-718,983561
-244,892059
-278,809575
-349,659498
-5,962002
-386,591904
-76,811925
-199,668705
66,395365
-232,078776
-282,578188
-37,618351
-256,951621
-126,557615
-403,173801
-318,003149
-143,139511
-299,160085
-262,981401
-453,673213
-253,93673
49,813468
-180,82564
-176,303305
-53,446525
41,52252
-812,44516
-21,790177
-327,04782
12,127339
-400,15891
-236,601111
-262,227679
-103,945937
79,208649
-440,106207
-394,882852
-71,535867
-57,215138
-379,808401
-106,960828
-226,048995
-260,720234
-360,965336
-238,108556
-218,511769
-303,68242
-120,527834
-109,221996
-11,23806
-250,92184
-452,165768
-497,389123
-54,200247
9,112449
140,260178
171,916526
-163,490021
-194,392647
-417,49453
-563,71671
-210,220821
-241,123447
-282,578188
-79,826815
6,851281
337,735493
-107,71455
-39,125796
271,407906
177,946306
-401,666356
-305,189866
61,87303
-139,370899
-714,461225
287,23608
21,925733
3,836391
-315,741982
-126,557615
133,476674
-284,085633
-238,108556
-143,139511
-57,96886
-42,140686
-345,137162
-146,908124
10,619894
-226,048995
-97,916157
-67,013531
-184,594253
-76,058202
-151,43046
-429,554091
-45,909299
-76,811925
-143,893234
-81,33426
-309,712201
-75,30448
-171,780969
-46,663022
181,714919
-60,230028
-415,233362
-70,782144
-122,789002
-403,927523
-263,735124
55,843249
114,63361
-174,79586
-68,520976
-266,750014
343,765273
-167,258634
-208,713376
16,649675
-39,879518
-86,610318
-226,802718
-262,227679
-48,924189
-633,812909
-515,478465
-54,95397
-116,759221
-5,962002
63,380475
-676,021374
-83,595428
32,477849
-324,786653
104,835216
-319,510595
-183,086808
168,147913
-392,621685
-174,042137
-20,282731
-93,393821
275,176519
-210,974543
169,655358
-354,181833
-554,672039
-116,005499
-190,624034
-210,974543
-250,92184
-538,090142
46,798578
-34,60346
-278,809575
-490,60562
-73,043312
-409,203581
-197,407537
-88,117763
-401,666356
-142,385789
-409,203581
-102,438492
-504,172626
-238,862279
-139,370899
-141,632066
-666,976703
-355,689278
-390,360517
-472,516278
-686,57349
0,067778
191,513313
-613,4624
-34,60346
-317,249427
-172,534692
-268,257459
-76,811925
-897,615811
-296,898917
-242,630892
-324,03293
157,595797
-468,747665
-314,988259
-532,060361
-12,745506
-140,878344
-133,341118
-429,554091
-137,863453
-357,950446
-521,508245
-316,495704
-125,05017
70,163978
-222,280382
-666,976703
-308,958479
227,691997
-244,138337
-198,16126
-250,168117
-425,785478
-90,378931
-209,467098
-429,554091
-182,333086
-100,931047
-102,438492
-115,251776
-628,536851
-61,737473
-581,052329
-712,95378
-783,803702
-331,570156
-327,04782
-130,326228
-91,886376
-488,344452
113,126165
-667,730425
-296,145195
-274,28724
-147,661847
-339,107382
-536,582697
-205,698485
-511,709852
-406,188691
80,716094
4,590114
-390,360517
-862,944573
-206,452208
-150,676737
-69,274699
-391,114239
-73,797034
-500,404013
142,521345
-338,353659
229,199442
102,574049
-93,393821
-474,777446
-483,068394
-39,125796
-265,996292
-54,200247
-363,226504
-344,38344
-309,712201
-897,615811
-209,467098
-516,98591
-1178,00061
25,694346
-374,532343
-139,370899
-183,840531
-458,195549
-76,058202
-352,674388
-548,642258
-311,219646
-238,862279
-100,177325
-365,487672
-135,602286
193,774481
-125,803892
-108,468273
-51,185357
-147,661847
97,297991
-6,715725
-329,308988
-518,493355
-508,694962
-105,453383
-11,991783
98,051713
-281,070743
167,39419
-489,851897
-546,38109
-487,590729
38,50763
-418,248252
24,186901
-133,341118
-42,140686
-16,514119
-12,745506
101,820326
-383,577014
213,371268
-15,760396
-29,327402
-244,892059
-221,52666
-97,162434
317,384983
-176,303305
396,525854
-137,109731
-69,274699
-129,572505
72,425146
-154,44535
-256,951621
269,900461
73,932591
411,600305
-290,115414
81,469817
271,407906
33,985294
-284,839356
-27,066235
-330,062711
-296,898917
104,835216
-51,185357
630,179853
-76,058202
23,433178
81,469817
-532,060361
-47,416744
5,343836
-342,122272
108,603829
177,192584
-77,565647
-61,737473
29,462959
98,051713
15,14223
-97,916157
-27,066235
-39,879518
47,552301
173,423971
-102,438492
-29,327402
153,827184
27,201791
24,940623
-215,496879
-284,085633
-360,965336
-250,92184
97,297991
-116,005499
35,492739
297,034474
-373,024898
181,714919
-18,775286
-388,853072
-215,496879
-268,257459
372,406731
-357,950446
230,706887
33,231572
-288,607969
-471,008833
195,281926
-171,027247
39,261352
-187,609144
-55,707693
-50,431634
354,31739
-241,123447
10,619894
220,154771
-113,744331
-87,364041
-39,125796
518,628911
107,096384
-137,863453
-32,342293
268,393016
206,587764
407,831693
229,953164
-373,77862
-261,473956
151,566016
254,826009
-103,192215
-30,834847
130,461784
-99,423602
-325,540375
-363,980227
394,264686
266,131848
-143,893234
-5,20828
46,798578
73,932591
-43,648131
-157,46024
-311,219646
6,851281
61,87303
-461,210439
100,312881
-324,786653
-309,712201
-232,832498
-220,772937
-36,864628
-152,184182
646,008027
258,594622
-232,832498
-203,437318
-68,520976
483,20395
565,359711
-28,57368
222,415939
19,664565
335,474325
107,096384
101,820326
-128,818783
9,866172
-168,766079
-351,166943
-175,549582
202,065429
-88,871486
-554,672039
-258,459066
-37,618351
109,357552
-119,774112
-73,043312
-239,616001
-290,115414
54,335804
-137,863453
47,552301
70,9177
-455,934381
-164,243744
-305,943588
122,170836
141,767623
-137,109731
318,892428
-284,839356
-121,281557
453,055047
-220,772937
418,383809
114,63361
302,310532
-130,326228
15,895952
-467,993942
-429,554091
-360,211614
-424,278033
-495,127955
54,335804
-244,138337
99,559158
208,848932
-138,617176
308,340312
-477,792336
-379,808401
36,246462
-119,020389
186,990977
219,401048
106,342662
-278,809575
-168,012357
49,813468
268,393016
-283,331911
-260,720234
-101,68477
-138,617176
186,237255
73,932591
24,940623
226,184551
-430,307813
-287,100524
176,438861
169,655358
192,267035
279,698854
376,929067
26,448068
-138,617176
-180,82564
326,429654
-160,475131
-66,259809
304,571699
45,291133
-354,181833
217,13988
212,617545
-97,916157
-256,197898
-117,512944
422,152421
-232,832498
-229,063885
44,53741
-76,058202
-20,282731
-275,040963
361,100893
-72,289589
-366,241394
59,611862
-320,264317
-341,368549
-348,152053
199,050539
-267,503737
-130,326228
-390,360517
138,752732
174,931416
-357,196723
-14,252951
112,372442
-16,514119
327,183377
315,877538
-281,824466
-63,998641
-502,665181
-359,457891
-264,488846
-251,675563
110,111274
-48,924189
-135,602286
-105,453383
-219,265492
-442,367375
-241,877169
58,104417
-278,055853
-446,135988
-45,909299
-419,755697
-400,15891
-192,131479
-50,431634
-146,908124
206,587764
-223,034105
-177,057027
-177,81075
-131,07995
473,405557
-345,137162
-73,043312
-385,838181
196,789371
-58,722583
91,26821
-289,361692
-104,69966
87,499597
-197,407537
-1094,337404
-130,326228
-42,140686
-764,960638
-326,294098
-327,801543
-140,878344
-437,845039
-171,027247
-78,31937
-302,928698
-223,787827
-262,981401
-339,861104
-302,928698
-594,619335
-374,532343
-495,127955
-220,019214
210,356377
-332,323878
-488,344452
-744,610128
-674,513929
-458,949271
-212,481989
-195,900092
-541,858755
119,155945
-381,315846
4,590114
-87,364041
-93,393821
-275,040963
-399,405188
-440,106207
-413,725917
-120,527834
-1002,38325
-1068,710836
-327,801543
-66,259809
-634,566632
-650,394806
-651,902251
-333,077601
177,946306
-614,216122
-162,736299
-208,713376
-264,488846
-332,323878
27,201791
-330,816433
-69,274699
152,319739
144,02879
-359,457891
-302,928698
-375,286065
-318,003149
-151,43046
-43,648131
-407,696136
-165,751189
-548,642258
-414,479639
-498,142845
-202,683595
-178,564473
-532,814084
-547,888536
-357,950446
-301,421253
-395,636575
-341,368549
-391,114239
-397,14402
-281,070743
-125,803892
323,414764
-322,525485
52,828359
-132,587395
-75,30448
-122,789002
-119,020389
-211,728266
-192,131479
-309,712201
-32,342293
149,304849
-452,165768
-304,436143
-481,560949
-420,50942
-376,79351
-523,01569
-142,385789
321,153596
-97,916157
-136,356008
-470,25511
49,813468
-223,034105
-438,598762
-63,998641
238,997835
-244,138337
80,716094
188,498423
-276,548408
-416,740807
-134,848563
-111,483163
-131,833673
-135,602286
591,740001
188,498423
-720,491006
-410,711026
-251,675563
-387,345627
25,694346
-284,085633
-80,580538
-190,624034
-189,116589
-293,130304
95,036823
-21,036454
211,1101
101,820326
-128,06506
-145,400679
535,210808
-61,737473
-168,012357
176,438861
-15,006673
-136,356008
-134,848563
-173,288415
-146,154402
-78,31937
-217,004324
-88,117763
-533,567807
-389,606794
10,619894
-226,048995
103,327771
-88,117763
-791,340928
125,185726
-253,183008
-28,57368
-139,370899
-293,130304
9,112449
575,911827
-245,645782
-59,476305
144,782513
221,662216
25,694346
-94,147544
208,848932
154,580907
-360,965336
-67,013531
333,213157
-155,199073
-397,14402
-152,184182
-268,257459
309,094035
-72,289589
-403,173801
-87,364041
-538,090142
-196,653814
166,640468
-405,434968
564,605989
276,683964
-68,520976
-477,038613
-37,618351
-103,945937
-290,869137
-270,518627
-175,549582
-37,618351
-554,672039
30,216681
-138,617176
61,87303
101,066604
-504,172626
-246,399505
-369,256285
-660,1932
-123,542724
-25,558789
-682,051154
-571,253935
-474,777446
-259,966511
-109,221996
-162,736299
154,580907
-241,877169
-29,327402
-232,078776
113,879887
107,096384
-381,315846
50,567191
-112,236886
-224,54155
135,737842
-602,156561
167,39419
-29,327402
-269,764904
37,753907
-318,756872
-71,535867
-648,887361
-273,533517
-249,414395
-288,607969
98,051713
-79,826815
22,679456
413,107751
48,306023
-133,341118
110,864997
-873,496689
49,813468
-109,221996
47,552301
-412,972194
-516,98591
-246,399505
-407,696136
-18,775286
-37,618351
-202,683595
-204,19104
-348,152053
-400,912633
-119,774112
-346,644607
14,388507
-180,071918
-366,995117
-109,221996
-412,972194
-170,273524
-271,27235
-72,289589
-580,298606
196,789371
-222,280382
-156,706518
-97,916157
68,656533
-543,3662
-711,446335
469,636944
-143,139511
-140,878344
-387,345627
377,682789
-124,296447
-394,882852
242,766448
-259,966511
-728,028232
58,858139
-483,068394
18,910843
-269,764904
-376,79351
560,837376
352,809944
-94,147544
-126,557615
-99,423602
-19,529009
12,127339
-265,242569
145,536236
-228,310163
-121,281557
156,842074
69,410255
-126,557615
-455,180659
-422,770588
-139,370899
-36,864628
-143,893234
-20,282731
245,781338
-293,130304
-613,4624
-406,942414
97,297991
-419,755697
63,380475
-97,162434
-120,527834
-27,066235
491,494899
-669,23787
-56,461415
128,200616
-94,147544
-306,697311
-83,595428
-172,534692
-265,242569
-201,929873
-106,207105
226,184551
-151,43046
43,783688
-201,17615
-201,17615
-311,973369
117,6485
-84,34915
-162,736299
-155,199073
505,815628
149,304849
-95,654989
379,943957
-486,083284
-375,286065
-513,97102
-103,945937
-397,14402
192,267035
-436,337594
-296,898917
-74,550757
-325,540375
147,797403
110,864997
-746,871296
-339,861104
-5,962002
-323,279207
-512,463574
-301,421253
120,663391
